Reactivo,Unidad,Concentracion de reactivo,Concentracion de titulante,pH
KH2PO4,g/L,3,0.1293,7.35
KH2PO4,g/L,3,0.132,7.39
KH2PO4,g/L,3,0.1348,7.43
KH2PO4,g/L,3,0.1375,7.46
KH2PO4,g/L,3,0.1402,7.5
KH2PO4,g/L,3,0.143,7.57
KH2PO4,g/L,3,0.1457,7.64
KH2PO4,g/L,3,0.1484,7.64
KH2PO4,g/L,3,0.1512,7.68
KH2PO4,g/L,3,0.1539,7.71
KH2PO4,g/L,3,0.1566,7.77
KH2PO4,g/L,3,0.1593,7.88
KH2PO4,g/L,3,0.1621,7.91
KH2PO4,g/L,3,0.1648,7.99
KH2PO4,g/L,3,0.1675,8.04
KH2PO4,g/L,3,0.1702,8.34
KH2PO4,g/L,3,0.1729,8.63
KH2PO4,g/L,3,0.1756,8.82
KH2PO4,g/L,3,0.1783,9
KH2PO4,g/L,5,-0.0285,3
KH2PO4,g/L,5,-0.0271,3.02
KH2PO4,g/L,5,-0.0258,3.04
KH2PO4,g/L,5,-0.0244,3.05
KH2PO4,g/L,5,-0.0231,3.07
KH2PO4,g/L,5,-0.0217,3.1
KH2PO4,g/L,5,-0.0204,3.12
KH2PO4,g/L,5,-0.019,3.16
KH2PO4,g/L,5,-0.0177,3.18
KH2PO4,g/L,5,-0.0163,3.21
KH2PO4,g/L,5,-0.015,3.24
KH2PO4,g/L,5,-0.0136,3.27
KH2PO4,g/L,5,-0.0123,3.3
KH2PO4,g/L,5,-0.0109,3.36
KH2PO4,g/L,5,-0.0096,3.4
KH2PO4,g/L,5,-0.0082,3.43
KH2PO4,g/L,5,-0.0068,3.53
KH2PO4,g/L,5,-0.0055,3.56
KH2PO4,g/L,5,-0.0041,3.65
KH2PO4,g/L,5,-0.0027,3.74
KH2PO4,g/L,5,-0.0014,3.87
KH2PO4,g/L,5,0,4.36
KH2PO4,g/L,5,0.0029,4.72
KH2PO4,g/L,5,0.0057,5
KH2PO4,g/L,5,0.0086,5.2
KH2PO4,g/L,5,0.0115,5.28
KH2PO4,g/L,5,0.0143,5.41
KH2PO4,g/L,5,0.0172,5.5
KH2PO4,g/L,5,0.0201,5.58
KH2PO4,g/L,5,0.0229,5.65
KH2PO4,g/L,5,0.0258,5.72
KH2PO4,g/L,5,0.0286,5.76
KH2PO4,g/L,5,0.0315,5.81
KH2PO4,g/L,5,0.0343,5.86
KH2PO4,g/L,5,0.0371,5.92
KH2PO4,g/L,5,0.04,5.94
KH2PO4,g/L,5,0.0428,5.96
KH2PO4,g/L,5,0.0456,5.99
KH2PO4,g/L,5,0.0485,6.01
KH2PO4,g/L,5,0.0513,6.07
KH2PO4,g/L,5,0.0541,6.09
KH2PO4,g/L,5,0.0569,6.13
KH2PO4,g/L,5,0.0597,6.15
KH2PO4,g/L,5,0.0626,6.19
KH2PO4,g/L,5,0.0654,6.22
KH2PO4,g/L,5,0.0682,6.23
KH2PO4,g/L,5,0.071,6.25
KH2PO4,g/L,5,0.0738,6.27
KH2PO4,g/L,5,0.0766,6.29
KH2PO4,g/L,5,0.0794,6.32
KH2PO4,g/L,5,0.0822,6.35
KH2PO4,g/L,5,0.085,6.36
KH2PO4,g/L,5,0.0878,6.37
KH2PO4,g/L,5,0.0906,6.39
KH2PO4,g/L,5,0.0933,6.4
KH2PO4,g/L,5,0.0961,6.41
KH2PO4,g/L,5,0.0989,6.43
KH2PO4,g/L,5,0.1017,6.45
KH2PO4,g/L,5,0.1044,6.48
KH2PO4,g/L,5,0.1072,6.5
KH2PO4,g/L,5,0.11,6.52
KH2PO4,g/L,5,0.1127,6.53
KH2PO4,g/L,5,0.1155,6.57
KH2PO4,g/L,5,0.1183,6.58
KH2PO4,g/L,5,0.121,6.6
KH2PO4,g/L,5,0.1238,6.61
KH2PO4,g/L,5,0.1265,6.62
KH2PO4,g/L,5,0.1293,6.63
KH2PO4,g/L,5,0.132,6.64
KH2PO4,g/L,5,0.1348,6.65
KH2PO4,g/L,5,0.1375,6.66
KH2PO4,g/L,5,0.1402,6.67
KH2PO4,g/L,5,0.143,6.7
KH2PO4,g/L,5,0.1457,6.72
KH2PO4,g/L,5,0.1484,6.74
KH2PO4,g/L,5,0.1512,6.77
KH2PO4,g/L,5,0.1539,6.78
KH2PO4,g/L,5,0.1566,6.79
KH2PO4,g/L,5,0.1593,6.8
KH2PO4,g/L,5,0.1621,6.81
KH2PO4,g/L,5,0.1648,6.81
KH2PO4,g/L,5,0.1675,6.81
KH2PO4,g/L,5,0.1702,6.83
KH2PO4,g/L,5,0.1729,6.88
KH2PO4,g/L,5,0.1756,6.89
KH2PO4,g/L,5,0.1783,6.9
KH2PO4,g/L,5,0.181,6.92
KH2PO4,g/L,5,0.1837,6.95
KH2PO4,g/L,5,0.1864,6.96
KH2PO4,g/L,5,0.1891,6.97
KH2PO4,g/L,5,0.1918,6.98
KH2PO4,g/L,5,0.1944,6.99
KH2PO4,g/L,5,0.1971,6.99
KH2PO4,g/L,5,0.1998,6.99
KH2PO4,g/L,5,0.2025,6.98
KH2PO4,g/L,5,0.2052,6.99
KH2PO4,g/L,5,0.2078,6.98
KH2PO4,g/L,5,0.2105,7.02
KH2PO4,g/L,5,0.2132,7.03
KH2PO4,g/L,5,0.2158,7.05
KH2PO4,g/L,5,0.2185,7.07
KH2PO4,g/L,5,0.2212,7.08
KH2PO4,g/L,5,0.2238,7.1
KH2PO4,g/L,5,0.2265,7.12
KH2PO4,g/L,5,0.2291,7.13
KH2PO4,g/L,5,0.2318,7.15
KH2PO4,g/L,5,0.2344,7.17
KH2PO4,g/L,5,0.2371,7.17
KH2PO4,g/L,5,0.2397,7.17
KH2PO4,g/L,5,0.2423,7.17
KH2PO4,g/L,5,0.245,7.17
KH2PO4,g/L,5,0.2476,7.17
KH2PO4,g/L,5,0.2502,7.18
KH2PO4,g/L,5,0.2529,7.18
KH2PO4,g/L,5,0.2555,7.19
KH2PO4,g/L,5,0.2581,7.19
KH2PO4,g/L,5,0.2607,7.2
KH2PO4,g/L,5,0.2634,7.23
KH2PO4,g/L,5,0.266,7.28
KH2PO4,g/L,5,0.2686,7.33
KH2PO4,g/L,5,0.2712,7.37
KH2PO4,g/L,5,0.2738,7.42
KH2PO4,g/L,5,0.2764,7.43
KH2PO4,g/L,5,0.279,7.44
KH2PO4,g/L,5,0.2816,7.45
KH2PO4,g/L,5,0.2842,7.46
KH2PO4,g/L,5,0.2868,7.48
KH2PO4,g/L,5,0.2894,7.49
KH2PO4,g/L,5,0.292,7.5
KH2PO4,g/L,5,0.2946,7.51
KH2PO4,g/L,5,0.2972,7.57
KH2PO4,g/L,5,0.2998,7.63
KH2PO4,g/L,5,0.3023,7.65
KH2PO4,g/L,5,0.3049,7.69
KH2PO4,g/L,5,0.3075,7.7
KH2PO4,g/L,5,0.3101,7.82
KH2PO4,g/L,5,0.3126,7.83
KH2PO4,g/L,5,0.3152,7.84
KH2PO4,g/L,5,0.3178,7.86
KH2PO4,g/L,5,0.3203,7.87
KH2PO4,g/L,5,0.3229,7.88
KH2PO4,g/L,5,0.3255,7.9
KH2PO4,g/L,5,0.328,7.91
KH2PO4,g/L,5,0.3306,7.93
KH2PO4,g/L,5,0.3331,7.95
KH2PO4,g/L,5,0.3357,7.98
KH2PO4,g/L,5,0.3382,8
KH2PO4,g/L,5,0.3408,8.04
KH2PO4,g/L,5,0.3433,8.09
KH2PO4,g/L,5,0.3459,8.13
KH2PO4,g/L,5,0.3484,8.16
KH2PO4,g/L,5,0.3509,8.18
KH2PO4,g/L,5,0.3535,8.2
KH2PO4,g/L,5,0.356,8.21
KH2PO4,g/L,5,0.3585,8.22
KH2PO4,g/L,5,0.3611,8.24
KH2PO4,g/L,5,0.3636,8.25
KH2PO4,g/L,5,0.3661,8.27
KH2PO4,g/L,5,0.3686,8.33
KH2PO4,g/L,5,0.3711,8.39
KH2PO4,g/L,5,0.3737,8.44
KH2PO4,g/L,5,0.3762,8.46
KH2PO4,g/L,5,0.3787,8.62
KH2PO4,g/L,5,0.3812,8.75
KH2PO4,g/L,5,0.3837,8.81
KH2PO4,g/L,5,0.3862,9
Melaza,%,2,-0.3522,3
Melaza,%,2,-0.347,3.02
Melaza,%,2,-0.3418,3.05
Melaza,%,2,-0.3365,3.08
Melaza,%,2,-0.3312,3.1
Melaza,%,2,-0.3259,3.12
Melaza,%,2,-0.3206,3.16
Melaza,%,2,-0.3152,3.18
Melaza,%,2,-0.3098,3.2
Melaza,%,2,-0.3044,3.22
Melaza,%,2,-0.299,3.25
Melaza,%,2,-0.2936,3.29
Melaza,%,2,-0.2881,3.31
Melaza,%,2,-0.2826,3.34
Melaza,%,2,-0.2771,3.36
Melaza,%,2,-0.2715,3.38
Melaza,%,2,-0.266,3.43
Melaza,%,2,-0.2604,3.45
Melaza,%,2,-0.2547,3.48
Melaza,%,2,-0.2491,3.52
Melaza,%,2,-0.2434,3.55
Melaza,%,2,-0.2377,3.58
Melaza,%,2,-0.232,3.62
Melaza,%,2,-0.2262,3.65
Melaza,%,2,-0.2205,3.67
Melaza,%,2,-0.2147,3.69
Melaza,%,2,-0.2088,3.72
Melaza,%,2,-0.203,3.76
Melaza,%,2,-0.1971,3.81
Melaza,%,2,-0.1912,3.87
Melaza,%,2,-0.1852,3.9
Melaza,%,2,-0.1793,3.92
Melaza,%,2,-0.1733,3.96
Melaza,%,2,-0.1672,4
Melaza,%,2,-0.1612,4.03
Melaza,%,2,-0.1551,4.08
Melaza,%,2,-0.149,4.12
Melaza,%,2,-0.1428,4.16
Melaza,%,2,-0.1367,4.2
Melaza,%,2,-0.1305,4.24
Melaza,%,2,-0.1242,4.28
Melaza,%,2,-0.118,4.32
Melaza,%,2,-0.1117,4.36
Melaza,%,2,-0.1054,4.41
Melaza,%,2,-0.099,4.45
Melaza,%,2,-0.0927,4.5
Melaza,%,2,-0.0862,4.55
Melaza,%,2,-0.0798,4.6
Melaza,%,2,-0.0733,4.65
Melaza,%,2,-0.0668,4.68
Melaza,%,2,-0.0603,4.73
Melaza,%,2,-0.0537,4.8
Melaza,%,2,-0.0471,4.85
Melaza,%,2,-0.0405,4.92
Melaza,%,2,-0.0338,5
Melaza,%,2,-0.0271,5.07
Melaza,%,2,-0.0204,5.14
Melaza,%,2,-0.0136,5.23
Melaza,%,2,-0.0068,5.33
Melaza,%,2,0,5.46
Melaza,%,2,0.0143,5.7
Melaza,%,2,0.0286,6
Melaza,%,2,0.0428,6.34
Melaza,%,2,0.0569,6.68
Melaza,%,2,0.071,7.14
Melaza,%,2,0.085,7.51
Melaza,%,2,0.0989,7.84
Melaza,%,2,0.1127,8.27
Melaza,%,2,0.1265,8.57
Melaza,%,2,0.1402,8.89
Melaza,%,2,0.1539,9
Melaza,%,6,-0.8438,3
Melaza,%,6,-0.8405,3.01
Melaza,%,6,-0.8372,3.02
Melaza,%,6,-0.8339,3.03
Melaza,%,6,-0.8306,3.04
Melaza,%,6,-0.8273,3.05
Melaza,%,6,-0.8239,3.06
Melaza,%,6,-0.8206,3.07
Melaza,%,6,-0.8172,3.07
Melaza,%,6,-0.8138,3.08
Melaza,%,6,-0.8104,3.09
Melaza,%,6,-0.807,3.1
Melaza,%,6,-0.8036,3.1
Melaza,%,6,-0.8002,3.11
Melaza,%,6,-0.7967,3.12
Melaza,%,6,-0.7933,3.13
Melaza,%,6,-0.7898,3.14
Melaza,%,6,-0.7863,3.15
Melaza,%,6,-0.7829,3.16
Melaza,%,6,-0.7794,3.17
Melaza,%,6,-0.7758,3.18
Melaza,%,6,-0.7723,3.19
Melaza,%,6,-0.7688,3.2
Melaza,%,6,-0.7652,3.21
Melaza,%,6,-0.7617,3.21
Melaza,%,6,-0.7581,3.22
Melaza,%,6,-0.7545,3.22
Melaza,%,6,-0.7509,3.23
Melaza,%,6,-0.7473,3.23
Melaza,%,6,-0.7436,3.23
Melaza,%,6,-0.74,3.24
Melaza,%,6,-0.7363,3.25
Melaza,%,6,-0.7327,3.26
Melaza,%,6,-0.729,3.27
Melaza,%,6,-0.7253,3.28
Melaza,%,6,-0.7216,3.29
Melaza,%,6,-0.7179,3.29
Melaza,%,6,-0.7141,3.3
Melaza,%,6,-0.7104,3.3
Melaza,%,6,-0.7066,3.31
Melaza,%,6,-0.7028,3.32
Melaza,%,6,-0.699,3.33
Melaza,%,6,-0.6952,3.33
Melaza,%,6,-0.6914,3.34
Melaza,%,6,-0.6876,3.35
Melaza,%,6,-0.6837,3.36
Melaza,%,6,-0.6798,3.37
Melaza,%,6,-0.676,3.38
Melaza,%,6,-0.6721,3.39
Melaza,%,6,-0.6682,3.4
Melaza,%,6,-0.6642,3.41
Melaza,%,6,-0.6603,3.42
Melaza,%,6,-0.6563,3.44
Melaza,%,6,-0.6524,3.45
Melaza,%,6,-0.6484,3.47
Melaza,%,6,-0.6444,3.48
Melaza,%,6,-0.6404,3.49
Melaza,%,6,-0.6364,3.5
Melaza,%,6,-0.6323,3.52
Melaza,%,6,-0.6282,3.53
Melaza,%,6,-0.6242,3.55
Melaza,%,6,-0.6201,3.56
Melaza,%,6,-0.616,3.58
Melaza,%,6,-0.6118,3.59
Melaza,%,6,-0.6077,3.61
Melaza,%,6,-0.6035,3.62
Melaza,%,6,-0.5994,3.63
Melaza,%,6,-0.5952,3.64
Melaza,%,6,-0.591,3.65
Melaza,%,6,-0.5868,3.66
Melaza,%,6,-0.5825,3.67
Melaza,%,6,-0.5783,3.68
Melaza,%,6,-0.574,3.68
Melaza,%,6,-0.5697,3.69
Melaza,%,6,-0.5654,3.7
Melaza,%,6,-0.5611,3.7
Melaza,%,6,-0.5567,3.71
Melaza,%,6,-0.5524,3.72
Melaza,%,6,-0.548,3.73
Melaza,%,6,-0.5436,3.74
Melaza,%,6,-0.5392,3.75
Melaza,%,6,-0.5348,3.76
Melaza,%,6,-0.5303,3.77
Melaza,%,6,-0.5259,3.78
Melaza,%,6,-0.5214,3.79
Melaza,%,6,-0.5169,3.8
Melaza,%,6,-0.5124,3.8
Melaza,%,6,-0.5078,3.81
Melaza,%,6,-0.5033,3.82
Melaza,%,6,-0.4987,3.83
Melaza,%,6,-0.4941,3.84
Melaza,%,6,-0.4895,3.85
Melaza,%,6,-0.4849,3.86
Melaza,%,6,-0.4802,3.87
Melaza,%,6,-0.4755,3.88
Melaza,%,6,-0.4708,3.9
Melaza,%,6,-0.4661,3.92
Melaza,%,6,-0.4614,3.93
Melaza,%,6,-0.4567,3.94
Melaza,%,6,-0.4519,3.95
Melaza,%,6,-0.4471,3.96
Melaza,%,6,-0.4423,3.97
Melaza,%,6,-0.4375,3.98
Melaza,%,6,-0.4326,3.99
Melaza,%,6,-0.4278,4.01
Melaza,%,6,-0.4229,4.03
Melaza,%,6,-0.418,4.04
Melaza,%,6,-0.413,4.05
Melaza,%,6,-0.4081,4.05
Melaza,%,6,-0.4031,4.07
Melaza,%,6,-0.3981,4.08
Melaza,%,6,-0.3931,4.09
Melaza,%,6,-0.3881,4.11
Melaza,%,6,-0.383,4.12
Melaza,%,6,-0.3779,4.13
Melaza,%,6,-0.3728,4.15
Melaza,%,6,-0.3677,4.17
Melaza,%,6,-0.3626,4.18
Melaza,%,6,-0.3574,4.19
Melaza,%,6,-0.3522,4.2
Melaza,%,6,-0.347,4.22
Melaza,%,6,-0.3418,4.24
Melaza,%,6,-0.3365,4.25
Melaza,%,6,-0.3312,4.26
Melaza,%,6,-0.3259,4.28
Melaza,%,6,-0.3206,4.29
Melaza,%,6,-0.3152,4.3
Melaza,%,6,-0.3098,4.32
Melaza,%,6,-0.3044,4.33
Melaza,%,6,-0.299,4.34
Melaza,%,6,-0.2936,4.36
Melaza,%,6,-0.2881,4.37
Melaza,%,6,-0.2826,4.39
Melaza,%,6,-0.2771,4.4
Melaza,%,6,-0.2715,4.41
Melaza,%,6,-0.266,4.42
Melaza,%,6,-0.2604,4.43
Melaza,%,6,-0.2547,4.45
Melaza,%,6,-0.2491,4.47
Melaza,%,6,-0.2434,4.48
Melaza,%,6,-0.2377,4.49
Melaza,%,6,-0.232,4.51
Melaza,%,6,-0.2262,4.54
Melaza,%,6,-0.2205,4.55
Melaza,%,6,-0.2147,4.58
Melaza,%,6,-0.2088,4.6
Melaza,%,6,-0.203,4.62
Melaza,%,6,-0.1971,4.63
Melaza,%,6,-0.1912,4.64
Melaza,%,6,-0.1852,4.67
Melaza,%,6,-0.1793,4.68
Melaza,%,6,-0.1733,4.69
Melaza,%,6,-0.1672,4.71
Melaza,%,6,-0.1612,4.73
Melaza,%,6,-0.1551,4.77
Melaza,%,6,-0.149,4.78
Melaza,%,6,-0.1428,4.79
Melaza,%,6,-0.1367,4.8
Melaza,%,6,-0.1305,4.83
Melaza,%,6,-0.1242,4.85
Melaza,%,6,-0.118,4.88
Melaza,%,6,-0.1117,4.91
Melaza,%,6,-0.1054,4.93
Melaza,%,6,-0.099,4.95
Melaza,%,6,-0.0927,4.96
Melaza,%,6,-0.0862,4.98
Melaza,%,6,-0.0798,5.01
Melaza,%,6,-0.0733,5.05
Melaza,%,6,-0.0668,5.09
Melaza,%,6,-0.0603,5.11
Melaza,%,6,-0.0537,5.13
Melaza,%,6,-0.0471,5.18
Melaza,%,6,-0.0405,5.23
Melaza,%,6,-0.0338,5.24
Melaza,%,6,-0.0271,5.28
Melaza,%,6,-0.0204,5.31
Melaza,%,6,-0.0136,5.34
Melaza,%,6,-0.0068,5.37
Melaza,%,6,0,5.41
Melaza,%,6,0.0143,5.57
Melaza,%,6,0.0286,5.64
Melaza,%,6,0.0428,5.72
Melaza,%,6,0.0569,5.81
Melaza,%,6,0.071,5.91
Melaza,%,6,0.085,5.98
Melaza,%,6,0.0989,6.06
Melaza,%,6,0.1127,6.18
Melaza,%,6,0.1265,6.3
Melaza,%,6,0.1402,6.42
Melaza,%,6,0.1539,6.62
Melaza,%,6,0.1675,6.78
Melaza,%,6,0.181,6.94
Melaza,%,6,0.1944,7.05
Melaza,%,6,0.2078,7.23
Melaza,%,6,0.2212,7.32
Melaza,%,6,0.2344,7.43
Melaza,%,6,0.2476,7.53
Melaza,%,6,0.2607,7.61
Melaza,%,6,0.2738,7.75
Melaza,%,6,0.2868,7.87
Melaza,%,6,0.2998,8.01
Melaza,%,6,0.3126,8.17
Melaza,%,6,0.3255,8.29
Melaza,%,6,0.3382,8.4
Melaza,%,6,0.3509,8.53
Melaza,%,6,0.3636,8.64
Melaza,%,6,0.3762,8.74
Melaza,%,6,0.3887,8.83
Melaza,%,6,0.4012,8.93
Melaza,%,6,0.4136,8.95
Melaza,%,6,0.4259,9
Melaza,%,10,-0.8633,3
Melaza,%,10,-0.8601,3.01
Melaza,%,10,-0.8568,3.01
Melaza,%,10,-0.8536,3.02
Melaza,%,10,-0.8503,3.02
Melaza,%,10,-0.8471,3.03
Melaza,%,10,-0.8438,3.03
Melaza,%,10,-0.8405,3.04
Melaza,%,10,-0.8372,3.04
Melaza,%,10,-0.8339,3.05
Melaza,%,10,-0.8306,3.06
Melaza,%,10,-0.8273,3.07
Melaza,%,10,-0.8239,3.08
Melaza,%,10,-0.8206,3.09
Melaza,%,10,-0.8172,3.1
Melaza,%,10,-0.8138,3.11
Melaza,%,10,-0.8104,3.12
Melaza,%,10,-0.807,3.12
Melaza,%,10,-0.8036,3.13
Melaza,%,10,-0.8002,3.14
Melaza,%,10,-0.7967,3.15
Melaza,%,10,-0.7933,3.16
Melaza,%,10,-0.7898,3.16
Melaza,%,10,-0.7863,3.17
Melaza,%,10,-0.7829,3.18
Melaza,%,10,-0.7794,3.19
Melaza,%,10,-0.7758,3.2
Melaza,%,10,-0.7723,3.21
Melaza,%,10,-0.7688,3.22
Melaza,%,10,-0.7652,3.21
Melaza,%,10,-0.7617,3.23
Melaza,%,10,-0.7581,3.24
Melaza,%,10,-0.7545,3.24
Melaza,%,10,-0.7509,3.25
Melaza,%,10,-0.7473,3.25
Melaza,%,10,-0.7436,3.26
Melaza,%,10,-0.74,3.27
Melaza,%,10,-0.7363,3.27
Melaza,%,10,-0.7327,3.28
Melaza,%,10,-0.729,3.29
Melaza,%,10,-0.7253,3.3
Melaza,%,10,-0.7216,3.31
Melaza,%,10,-0.7179,3.31
Melaza,%,10,-0.7141,3.32
Melaza,%,10,-0.7104,3.33
Melaza,%,10,-0.7066,3.34
Melaza,%,10,-0.7028,3.35
Melaza,%,10,-0.699,3.35
Melaza,%,10,-0.6952,3.36
Melaza,%,10,-0.6914,3.37
Melaza,%,10,-0.6876,3.38
Melaza,%,10,-0.6837,3.39
Melaza,%,10,-0.6798,3.4
Melaza,%,10,-0.676,3.41
Melaza,%,10,-0.6721,3.41
Melaza,%,10,-0.6682,3.42
Melaza,%,10,-0.6642,3.42
Melaza,%,10,-0.6603,3.43
Melaza,%,10,-0.6563,3.44
Melaza,%,10,-0.6524,3.45
Melaza,%,10,-0.6484,3.46
Melaza,%,10,-0.6444,3.46
Melaza,%,10,-0.6404,3.47
Melaza,%,10,-0.6364,3.47
Melaza,%,10,-0.6323,3.48
Melaza,%,10,-0.6282,3.49
Melaza,%,10,-0.6242,3.5
Melaza,%,10,-0.6201,3.51
Melaza,%,10,-0.616,3.52
Melaza,%,10,-0.6118,3.52
Melaza,%,10,-0.6077,3.53
Melaza,%,10,-0.6035,3.54
Melaza,%,10,-0.5994,3.55
Melaza,%,10,-0.5952,3.55
Melaza,%,10,-0.591,3.56
Melaza,%,10,-0.5868,3.57
Melaza,%,10,-0.5825,3.58
Melaza,%,10,-0.5783,3.59
Melaza,%,10,-0.574,3.6
Melaza,%,10,-0.5697,3.6
Melaza,%,10,-0.5654,3.61
Melaza,%,10,-0.5611,3.62
Melaza,%,10,-0.5567,3.63
Melaza,%,10,-0.5524,3.64
Melaza,%,10,-0.548,3.64
Melaza,%,10,-0.5436,3.65
Melaza,%,10,-0.5392,3.65
Melaza,%,10,-0.5348,3.66
Melaza,%,10,-0.5303,3.66
Melaza,%,10,-0.5259,3.67
Melaza,%,10,-0.5214,3.67
Melaza,%,10,-0.5169,3.69
Melaza,%,10,-0.5124,3.69
Melaza,%,10,-0.5078,3.7
Melaza,%,10,-0.5033,3.71
Melaza,%,10,-0.4987,3.72
Melaza,%,10,-0.4941,3.73
Melaza,%,10,-0.4895,3.74
Melaza,%,10,-0.4849,3.75
Melaza,%,10,-0.4802,3.75
Melaza,%,10,-0.4755,3.76
Melaza,%,10,-0.4708,3.77
Melaza,%,10,-0.4661,3.78
Melaza,%,10,-0.4614,3.79
Melaza,%,10,-0.4567,3.8
Melaza,%,10,-0.4519,3.81
Melaza,%,10,-0.4471,3.82
Melaza,%,10,-0.4423,3.83
Melaza,%,10,-0.4375,3.83
Melaza,%,10,-0.4326,3.84
Melaza,%,10,-0.4278,3.85
Melaza,%,10,-0.4229,3.86
Melaza,%,10,-0.418,3.86
Melaza,%,10,-0.413,3.87
Melaza,%,10,-0.4081,3.88
Melaza,%,10,-0.4031,3.99
Melaza,%,10,-0.3981,3.9
Melaza,%,10,-0.3931,3.91
Melaza,%,10,-0.3881,3.91
Melaza,%,10,-0.383,3.92
Melaza,%,10,-0.3779,3.93
Melaza,%,10,-0.3728,3.94
Melaza,%,10,-0.3677,3.95
Melaza,%,10,-0.3626,3.96
Melaza,%,10,-0.3574,3.96
Melaza,%,10,-0.3522,3.97
Melaza,%,10,-0.347,3.98
Melaza,%,10,-0.3418,3.99
Melaza,%,10,-0.3365,4
Melaza,%,10,-0.3312,4.01
Melaza,%,10,-0.3259,4.01
Melaza,%,10,-0.3206,4.02
Melaza,%,10,-0.3152,4.03
Melaza,%,10,-0.3098,4.06
Melaza,%,10,-0.3044,4.07
Melaza,%,10,-0.299,4.09
Melaza,%,10,-0.2936,4.11
Melaza,%,10,-0.2881,4.13
Melaza,%,10,-0.2826,4.14
Melaza,%,10,-0.2771,4.15
Melaza,%,10,-0.2715,4.17
Melaza,%,10,-0.266,4.19
Melaza,%,10,-0.2604,4.21
Melaza,%,10,-0.2547,4.23
Melaza,%,10,-0.2491,4.25
Melaza,%,10,-0.2434,4.26
Melaza,%,10,-0.2377,4.29
Melaza,%,10,-0.232,4.31
Melaza,%,10,-0.2262,4.33
Melaza,%,10,-0.2205,4.35
Melaza,%,10,-0.2147,4.37
Melaza,%,10,-0.2088,4.4
Melaza,%,10,-0.203,4.42
Melaza,%,10,-0.1971,4.45
Melaza,%,10,-0.1912,4.46
Melaza,%,10,-0.1852,4.47
Melaza,%,10,-0.1793,4.5
Melaza,%,10,-0.1733,4.54
Melaza,%,10,-0.1672,4.57
Melaza,%,10,-0.1612,4.58
Melaza,%,10,-0.1551,4.6
Melaza,%,10,-0.149,4.61
Melaza,%,10,-0.1428,4.65
Melaza,%,10,-0.1367,4.71
Melaza,%,10,-0.1305,4.71
Melaza,%,10,-0.1242,4.74
Melaza,%,10,-0.118,4.77
Melaza,%,10,-0.1117,4.8
Melaza,%,10,-0.1054,4.83
Melaza,%,10,-0.099,4.85
Melaza,%,10,-0.0927,4.88
Melaza,%,10,-0.0862,4.91
Melaza,%,10,-0.0798,4.94
Melaza,%,10,-0.0733,4.98
Melaza,%,10,-0.0668,5.01
Melaza,%,10,-0.0603,5.05
Melaza,%,10,-0.0537,5.08
Melaza,%,10,-0.0471,5.12
Melaza,%,10,-0.0405,5.16
Melaza,%,10,-0.0338,5.2
Melaza,%,10,-0.0271,5.24
Melaza,%,10,-0.0204,5.28
Melaza,%,10,-0.0136,5.33
Melaza,%,10,-0.0068,5.37
Melaza,%,10,0,5.42
Melaza,%,10,0.0143,5.47
Melaza,%,10,0.0286,5.51
Melaza,%,10,0.0428,5.57
Melaza,%,10,0.0569,5.62
Melaza,%,10,0.071,5.66
Melaza,%,10,0.085,5.72
Melaza,%,10,0.0989,5.78
Melaza,%,10,0.1127,5.83
Melaza,%,10,0.1265,5.9
Melaza,%,10,0.1402,5.97
Melaza,%,10,0.1539,6.04
Melaza,%,10,0.1675,6.1
Melaza,%,10,0.181,6.18
Melaza,%,10,0.1944,6.27
Melaza,%,10,0.2078,6.36
Melaza,%,10,0.2212,6.44
Melaza,%,10,0.2344,6.53
Melaza,%,10,0.2476,6.62
Melaza,%,10,0.2607,6.7
Melaza,%,10,0.2738,6.78
Melaza,%,10,0.2868,6.89
Melaza,%,10,0.2998,7.01
Melaza,%,10,0.3126,7.11
Melaza,%,10,0.3255,7.2
Melaza,%,10,0.3382,7.29
Melaza,%,10,0.3509,7.37
Melaza,%,10,0.3636,7.47
Melaza,%,10,0.3762,7.57
Melaza,%,10,0.3887,7.62
Melaza,%,10,0.4012,7.68
Melaza,%,10,0.4136,7.71
Melaza,%,10,0.4259,7.83
Melaza,%,10,0.4382,7.8
Melaza,%,10,0.4505,7.85
Melaza,%,10,0.4626,7.98
Melaza,%,10,0.4748,8.11
Melaza,%,10,0.4868,8.23
Melaza,%,10,0.4989,8.36
Melaza,%,10,0.5108,8.38
Melaza,%,10,0.5227,8.4
Melaza,%,10,0.5346,8.43
Melaza,%,10,0.5464,8.45
Melaza,%,10,0.5581,8.52
Melaza,%,10,0.5698,8.57
Melaza,%,10,0.5815,8.64
Melaza,%,10,0.593,8.72
Melaza,%,10,0.6046,8.84
Melaza,%,10,0.6161,8.86
Melaza,%,10,0.6275,8.93
Melaza,%,10,0.6389,9
MgSO4,g/L,0.2,-0.024,3
MgSO4,g/L,0.2,-0.0239,3.01
MgSO4,g/L,0.2,-0.0238,3.01
MgSO4,g/L,0.2,-0.0237,3.01
MgSO4,g/L,0.2,-0.0235,3.01
MgSO4,g/L,0.2,-0.0234,3.02
MgSO4,g/L,0.2,-0.0233,3.02
MgSO4,g/L,0.2,-0.0232,3.02
MgSO4,g/L,0.2,-0.0231,3.02
MgSO4,g/L,0.2,-0.023,3.02
MgSO4,g/L,0.2,-0.0229,3.03
